Ticker,Buy_Date,Buy_Price,Sell_Date,Sell_Price,Profit%,%Below_Lower,Days_Held
EA,2023-02-01,115.12376403808594,2023-03-02,110.90608978271484,-3.6636000313330417,-0.027286422037797527,29
HRL,2023-03-02,38.36418914794922,2023-03-30,35.9887809753418,-6.191733033759168,-0.037604460560882756,28
GNRC,2023-04-05,99.56999969482422,2023-04-24,104.6999969482422,5.152151520680025,-0.07713942653168479,19
COIN,2023-04-24,54.75,2023-05-09,60.209999084472656,9.972601067529965,-0.2570109376905976,15
HSIC,2023-05-09,74.83000183105469,2023-06-08,74.94000244140625,0.14700067841761283,-0.023746399841850285,30
NDAQ,2023-06-12,49.34267044067383,2023-07-12,48.58409118652344,-1.5373696789727933,-0.03359530002799543,30
PGR,2023-07-13,111.73526763916016,2023-07-31,122.6381607055664,9.757790263335874,-0.08944190488999047,18
ZBRA,2023-08-01,254.7700042724609,2023-08-18,271.9800109863281,6.75511497635419,-0.16724833651619858,17
DE,2023-08-18,385.7553405761719,2023-09-01,407.0145263671875,5.511054172124352,-0.10353990747876156,14
BAX,2023-09-05,37.204811096191406,2023-10-05,35.325008392333984,-5.0525796220205885,-0.015584488012245237,30
KO,2023-10-05,49.70333480834961,2023-10-20,51.78142166137695,4.180980735075845,-0.05163653151715987,15
RF,2023-10-20,13.304526329040527,2023-11-03,14.502302169799805,9.002769517204273,-0.15875891261463798,14
FTNT,2023-11-03,50.47999954223633,2023-11-22,52.970001220703125,4.932649962453796,-0.11521308436138444,19
JBL,2023-11-29,114.82554626464844,2023-12-14,135.92938232421875,18.379042596436218,-0.20703911392367197,15
